neighborhood,sourceQuestionId,specialty,topic,topicSlug,questionEntityIds,questionEntityLabels,questionMappingConfidence,questionMappingProvenance,rank,canonicalCardId,safeCardTitle,deck,noteGuid,cardOrdinal,sourceCardId,sharedEntityIds,sharedEntityLabels,cardMappingConfidence,cardMappingProvenance,rankingReason,siblingDuplicatesRemoved,reviewerLabel,reviewerNotes,missingObviousCard
lisfranc-injury,OBQ07-103,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ07-103,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ07-103,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ20-14,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ20-14,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ20-14,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ12-13,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ12-13,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ12-13,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ04-1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ04-1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ04-1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-89,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-89,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-89,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ09-244,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ09-244,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ09-244,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ08-222,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ08-222,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ08-222,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ17-54,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ17-54,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ17-54,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ22FA-98,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ22FA-98,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ22FA-98,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ18FA-16,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ18FA-16,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ18FA-16,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-6,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-6,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-6,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-17,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-17,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-17,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ06-132,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ06-132,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ06-132,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-85,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-85,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-85,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ16SM-67,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ16SM-67,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ16SM-67,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ20FA-18,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ20FA-18,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ20FA-18,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-72,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-72,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-72,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ11-185,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ11-185,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ11-185,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ08-139,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ08-139,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ08-139,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ23-42,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ23-42,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ23-42,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ22FA-47,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ22FA-47,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ22FA-47,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-40,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-40,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-40,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ14-48,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ14-48,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ14-48,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
